name,label,predicateType,group,limit,attributes,concept,required
B09016_013E,Estimate!!Total!!In households!!In family households!!Nonrelatives,int,B09016,0,"B09016_013EA,B09016_013M,B09016_013MA",NA,NA
B25123_009E,Estimate!!Total!!Renter occupied!!With one selected condition,int,B25123,0,"B25123_009EA,B25123_009M,B25123_009MA",NA,NA
B24124_521E,"Estimate!!Total!!Packers and packagers, hand",int,B24124,0,"B24124_521EA,B24124_521M,B24124_521MA",NA,NA
B20005I_066E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$40,000 to $44,999",int,B20005I,0,"B20005I_066EA,B20005I_066M,B20005I_066MA",NA,NA
B24012_039E,"Estimate!!Total!!Female!!Management, business, science, and arts occupations",int,B24012,0,"B24012_039EA,B24012_039M,B24012_039MA",NA,NA
B09016_014E,Estimate!!Total!!In households!!In family households!!Nonrelatives!!Roomer or boarder,int,B09016,0,"B09016_014EA,B09016_014M,B09016_014MA",NA,NA
C24050_018E,"Estimate!!Total!!Management, business, science, and arts occupations!!Manufacturing",int,C24050,0,"C24050_018EA,C24050_018M,C24050_018MA",NA,NA
B24124_523E,Estimate!!Total!!Refuse and recyclable material collectors,int,B24124,0,"B24124_523EA,B24124_523M,B24124_523MA",NA,NA
B24124_522E,Estimate!!Total!!Pumping station operators,int,B24124,0,"B24124_522EA,B24124_522M,B24124_522MA",NA,NA
B09016_015E,Estimate!!Total!!In households!!In family households!!Nonrelatives!!Housemate or roommate,int,B09016,0,"B09016_015EA,B09016_015M,B09016_015MA",NA,NA
B24012_038E,Estimate!!Total!!Female,int,B24012,0,"B24012_038EA,B24012_038M,B24012_038MA",NA,NA
B20005I_069E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$55,000 to $64,999",int,B20005I,0,"B20005I_069EA,B20005I_069M,B20005I_069MA",NA,NA
C24050_019E,"Estimate!!Total!!Management, business, science, and arts occupations!!Wholesale trade",int,C24050,0,"C24050_019EA,C24050_019M,C24050_019MA",NA,NA
B24124_524E,Estimate!!Total!!Mine shuttle car operators,int,B24124,0,"B24124_524EA,B24124_524M,B24124_524MA",NA,NA
B24124_525E,"Estimate!!Total!!Tank car, truck, and ship loaders",int,B24124,0,"B24124_525EA,B24124_525M,B24124_525MA",NA,NA
C24050_016E,"Estimate!!Total!!Management, business, science, and arts occupations!!Agriculture, forestry, fishing and hunting, and mining",int,C24050,0,"C24050_016EA,C24050_016M,C24050_016MA",NA,NA
B24012_037E,"Estimate!!Total!!Male!!Production, transportation, and material moving occupations!!Material moving occupations",int,B24012,0,"B24012_037EA,B24012_037M,B24012_037MA",NA,NA
B19215_010E,Estimate!!Median nonfamily household income in the past 12 months (in 2010 inflation-adjusted dollars)!!Female householder!!Living alone!!Total (dollars),int,B19215,0,"B19215_010EA,B19215_010M,B19215_010MA",NA,NA
B24124_526E,"Estimate!!Total!!Material moving workers, all other",int,B24124,0,"B24124_526EA,B24124_526M,B24124_526MA",NA,NA
B25111_010E,Estimate!!Median gross rent!!Total!!Built 1939 or earlier,int,B25111,0,"B25111_010EA,B25111_010M,B25111_010MA",NA,NA
C24050_017E,"Estimate!!Total!!Management, business, science, and arts occupations!!Construction",int,C24050,0,"C24050_017EA,C24050_017M,C24050_017MA",NA,NA
B24012_036E,"Estimate!!Total!!Male!!Production, transportation, and material moving occupations!!Transportation occupations",int,B24012,0,"B24012_036EA,B24012_036M,B24012_036MA",NA,NA
B19215_011E,Estimate!!Median nonfamily household income in the past 12 months (in 2010 inflation-adjusted dollars)!!Female householder!!Living alone!!Householder 15 to 64 years (dollars),int,B19215,0,"B19215_011EA,B19215_011M,B19215_011MA",NA,NA
B09016_010E,Estimate!!Total!!In households!!In family households!!Brother or sister,int,B09016,0,"B09016_010EA,B09016_010M,B09016_010MA",NA,NA
B24012_035E,"Estimate!!Total!!Male!!Production, transportation, and material moving occupations!!Production occupations",int,B24012,0,"B24012_035EA,B24012_035M,B24012_035MA",NA,NA
C24050_014E,Estimate!!Total!!Public administration,int,C24050,0,"C24050_014EA,C24050_014M,C24050_014MA",NA,NA
B19215_012E,Estimate!!Median nonfamily household income in the past 12 months (in 2010 inflation-adjusted dollars)!!Female householder!!Living alone!!Householder 65 years and over (dollars),int,B19215,0,"B19215_012EA,B19215_012M,B19215_012MA",NA,NA
B24122_069E,Estimate!!Total!!Computer network architects,int,B24122,0,"B24122_069EA,B24122_069M,B24122_069MA",NA,NA
B09016_011E,Estimate!!Total!!In households!!In family households!!Parent,int,B09016,0,"B09016_011EA,B09016_011M,B09016_011MA",NA,NA
B08537_009E,"Estimate!!Total!!Car, truck, or van - carpooled!!Householder lived in renter-occupied housing units",int,B08537,0,"B08537_009EA,B08537_009M,B08537_009MA",NA,NA
C24050_015E,"Estimate!!Total!!Management, business, science, and arts occupations",int,C24050,0,"C24050_015EA,C24050_015M,C24050_015MA",NA,NA
B24012_034E,"Estimate!!Total!!Male!!Production, transportation, and material moving occupations",int,B24012,0,"B24012_034EA,B24012_034M,B24012_034MA",NA,NA
B19215_013E,Estimate!!Median nonfamily household income in the past 12 months (in 2010 inflation-adjusted dollars)!!Female householder!!Not living alone!!Total (dollars),int,B19215,0,"B19215_013EA,B19215_013M,B19215_013MA",NA,NA
B16002_006E,Estimate!!Total!!Other Indo-European languages,int,B16002,0,"B16002_006EA,B16002_006M,B16002_006MA",NA,NA
B24012_018E,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Healthcare practitioners and technical occupations!!Health technologists and technicians",int,B24012,0,"B24012_018EA,B24012_018M,B24012_018MA",NA,NA
C24050_043E,Estimate!!Total!!Sales and office occupations,int,C24050,0,"C24050_043EA,C24050_043M,C24050_043MA",NA,NA
B04004_015E,Estimate!!Total!!Arab!!Other Arab,int,B04004,0,"B04004_015EA,B04004_015M,B04004_015MA",NA,NA
B17010C_026E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!With related children under 18 years!!Under 5 years and 5 to 17 years,int,B17010C,0,"B17010C_026EA,B17010C_026M,B17010C_026MA",NA,NA
B24012_019E,Estimate!!Total!!Male!!Service occupations,int,B24012,0,"B24012_019EA,B24012_019M,B24012_019MA",NA,NA
B16002_005E,"Estimate!!Total!!Spanish!!At least one person 14 and over speaks English only or speaks English ""very well""",int,B16002,0,"B16002_005EA,B16002_005M,B16002_005MA",NA,NA
B17010C_025E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!With related children under 18 years!!Under 5 years only,int,B17010C,0,"B17010C_025EA,B17010C_025M,B17010C_025MA",NA,NA
B04004_014E,Estimate!!Total!!Arab!!Arab,int,B04004,0,"B04004_014EA,B04004_014M,B04004_014MA",NA,NA
B24122_029E,Estimate!!Total!!Social and community service managers,int,B24122,0,"B24122_029EA,B24122_029M,B24122_029MA",NA,NA
C24050_042E,Estimate!!Total!!Service occupations!!Public administration,int,C24050,0,"C24050_042EA,C24050_042M,C24050_042MA",NA,NA
C24050_045E,Estimate!!Total!!Sales and office occupations!!Construction,int,C24050,0,"C24050_045EA,C24050_045M,C24050_045MA",NA,NA
B16002_008E,"Estimate!!Total!!Other Indo-European languages!!At least one person 14 and over speaks English only or speaks English ""very well""",int,B16002,0,"B16002_008EA,B16002_008M,B16002_008MA",NA,NA
B20005B_080E,"Estimate!!Total!!Female!!Other!!With earnings!!$10,000 to $12,499",int,B20005B,0,"B20005B_080EA,B20005B_080M,B20005B_080MA",NA,NA
B04004_013E,Estimate!!Total!!Arab!!Syrian,int,B04004,0,"B04004_013EA,B04004_013M,B04004_013MA",NA,NA
B17010C_024E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!With related children under 18 years,int,B17010C,0,"B17010C_024EA,B17010C_024M,B17010C_024MA",NA,NA
B11001G_001E,Estimate!!Total,int,B11001G,0,"B11001G_001EA,B11001G_001M,B11001G_001MA",NA,NA
C24050_044E,"Estimate!!Total!!Sales and office occupations!!Agriculture, forestry, fishing and hunting, and mining",int,C24050,0,"C24050_044EA,C24050_044M,C24050_044MA",NA,NA
B16002_007E,"Estimate!!Total!!Other Indo-European languages!!No one 14 and over speaks English only or speaks English ""very well""",int,B16002,0,"B16002_007EA,B16002_007M,B16002_007MA",NA,NA
B04004_012E,Estimate!!Total!!Arab!!Palestinian,int,B04004,0,"B04004_012EA,B04004_012M,B04004_012MA",NA,NA
B17010C_023E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family,int,B17010C,0,"B17010C_023EA,B17010C_023M,B17010C_023MA",NA,NA
B20005B_082E,"Estimate!!Total!!Female!!Other!!With earnings!!$15,000 to $17,499",int,B20005B,0,"B20005B_082EA,B20005B_082M,B20005B_082MA",NA,NA
B01001H_028E,Estimate!!Total!!Female!!55 to 64 years,int,B01001H,0,"B01001H_028EA,B01001H_028M,B01001H_028MA",NA,NA
B25118_010E,"Estimate!!Total!!Owner occupied!!$50,000 to $74,999",int,B25118,0,"B25118_010EA,B25118_010M,B25118_010MA",NA,NA
C24050_047E,Estimate!!Total!!Sales and office occupations!!Wholesale trade,int,C24050,0,"C24050_047EA,C24050_047M,C24050_047MA",NA,NA
B16002_002E,Estimate!!Total!!English only,int,B16002,0,"B16002_002EA,B16002_002M,B16002_002MA",NA,NA
B07008_001E,Estimate!!Total,int,B07008,0,"B07008_001EA,B07008_001M,B07008_001MA",NA,NA
B17010C_022E,Estimate!!Total!!Income in the past 12 months at or above poverty level,int,B17010C,0,"B17010C_022EA,B17010C_022M,B17010C_022MA",NA,NA
B20005B_081E,"Estimate!!Total!!Female!!Other!!With earnings!!$12,500 to $14,999",int,B20005B,0,"B20005B_081EA,B20005B_081M,B20005B_081MA",NA,NA
B16002_001E,Estimate!!Total,int,B16002,0,"B16002_001EA,B16002_001M,B16002_001MA",NA,NA
B01001H_027E,Estimate!!Total!!Female!!45 to 54 years,int,B01001H,0,"B01001H_027EA,B01001H_027M,B01001H_027MA",NA,NA
B04004_019E,Estimate!!Total!!Austrian,int,B04004,0,"B04004_019EA,B04004_019M,B04004_019MA",NA,NA
C24050_046E,Estimate!!Total!!Sales and office occupations!!Manufacturing,int,C24050,0,"C24050_046EA,C24050_046M,C24050_046MA",NA,NA
B17010C_021E,"Estimate!!Total!!Income in the past 12 months below poverty level!!Other family!!Female householder, no husband present!!No related children under 18 years",int,B17010C,0,"B17010C_021EA,B17010C_021M,B17010C_021MA",NA,NA
B04004_018E,Estimate!!Total!!Australian,int,B04004,0,"B04004_018EA,B04004_018M,B04004_018MA",NA,NA
B20005B_084E,"Estimate!!Total!!Female!!Other!!With earnings!!$20,000 to $22,499",int,B20005B,0,"B20005B_084EA,B20005B_084M,B20005B_084MA",NA,NA
B16002_004E,"Estimate!!Total!!Spanish!!No one 14 and over speaks English only or speaks English ""very well""",int,B16002,0,"B16002_004EA,B16002_004M,B16002_004MA",NA,NA
C24050_049E,"Estimate!!Total!!Sales and office occupations!!Transportation and warehousing, and utilities",int,C24050,0,"C24050_049EA,C24050_049M,C24050_049MA",NA,NA
B07008_003E,"Estimate!!Total!!Now married, except separated",int,B07008,0,"B07008_003EA,B07008_003M,B07008_003MA",NA,NA
B25118_012E,"Estimate!!Total!!Owner occupied!!$100,000 to $149,999",int,B25118,0,"B25118_012EA,B25118_012M,B25118_012MA",NA,NA
B20005I_094E,"Estimate!!Total!!Female!!Other!!With earnings!!$75,000 to $99,999",int,B20005I,0,"B20005I_094EA,B20005I_094M,B20005I_094MA",NA,NA
B17010C_020E,"Estimate!!Total!!Income in the past 12 months below poverty level!!Other family!!Female householder, no husband present!!With related children under 18 years!!5 to 17 years only",int,B17010C,0,"B17010C_020EA,B17010C_020M,B17010C_020MA",NA,NA
B25118_013E,"Estimate!!Total!!Owner occupied!!$150,000 or more",int,B25118,0,"B25118_013EA,B25118_013M,B25118_013MA",NA,NA
B04004_017E,Estimate!!Total!!Assyrian/Chaldean/Syriac,int,B04004,0,"B04004_017EA,B04004_017M,B04004_017MA",NA,NA
B20005B_083E,"Estimate!!Total!!Female!!Other!!With earnings!!$17,500 to $19,999",int,B20005B,0,"B20005B_083EA,B20005B_083M,B20005B_083MA",NA,NA
B01001H_029E,Estimate!!Total!!Female!!65 to 74 years,int,B01001H,0,"B01001H_029EA,B01001H_029M,B01001H_029MA",NA,NA
B16002_003E,Estimate!!Total!!Spanish,int,B16002,0,"B16002_003EA,B16002_003M,B16002_003MA",NA,NA
B25118_011E,"Estimate!!Total!!Owner occupied!!$75,000 to $99,999",int,B25118,0,"B25118_011EA,B25118_011M,B25118_011MA",NA,NA
C24050_048E,Estimate!!Total!!Sales and office occupations!!Retail trade,int,C24050,0,"C24050_048EA,C24050_048M,C24050_048MA",NA,NA
B07008_002E,Estimate!!Total!!Never married,int,B07008,0,"B07008_002EA,B07008_002M,B07008_002MA",NA,NA
B20005I_095E,"Estimate!!Total!!Female!!Other!!With earnings!!$100,000 or more",int,B20005I,0,"B20005I_095EA,B20005I_095M,B20005I_095MA",NA,NA
B04004_016E,Estimate!!Total!!Armenian,int,B04004,0,"B04004_016EA,B04004_016M,B04004_016MA",NA,NA
B23009_016E,"Estimate!!Total!!With own children under 18 years!!Other family!!Male householder, no wife present!!2 workers",int,B23009,0,"B23009_016EA,B23009_016M,B23009_016MA",NA,NA
B11001G_007E,Estimate!!Total!!Nonfamily households,int,B11001G,0,"B11001G_007EA,B11001G_007M,B11001G_007MA",NA,NA
B25118_015E,"Estimate!!Total!!Renter occupied!!Less than $5,000",int,B25118,0,"B25118_015EA,B25118_015M,B25118_015MA",NA,NA
B20005I_092E,"Estimate!!Total!!Female!!Other!!With earnings!!$55,000 to $64,999",int,B20005I,0,"B20005I_092EA,B20005I_092M,B20005I_092MA",NA,NA
B19216_007E,Estimate!!Aggregate nonfamily household income in the past 12 months (in 2010 inflation-adjusted dollars)!!Male householder (dollars)!!Not living alone (dollars)!!Householder 15 to 64 years (dollars),int,B19216,0,"B19216_007EA,B19216_007M,B19216_007MA",NA,NA
B07008_006E,Estimate!!Total!!Widowed,int,B07008,0,"B07008_006EA,B07008_006M,B07008_006MA",NA,NA
B07008_005E,Estimate!!Total!!Separated,int,B07008,0,"B07008_005EA,B07008_005M,B07008_005MA",NA,NA
B01001H_024E,Estimate!!Total!!Female!!25 to 29 years,int,B01001H,0,"B01001H_024EA,B01001H_024M,B01001H_024MA",NA,NA
B19216_008E,Estimate!!Aggregate nonfamily household income in the past 12 months (in 2010 inflation-adjusted dollars)!!Male householder (dollars)!!Not living alone (dollars)!!Householder 65 years and over (dollars),int,B19216,0,"B19216_008EA,B19216_008M,B19216_008MA",NA,NA
B25011_014E,"Estimate!!Total!!Owner occupied!!Family households!!Other family!!Female householder, no husband present!!Householder 15 to 34 years",int,B25011,0,"B25011_014EA,B25011_014M,B25011_014MA",NA,NA
B20005B_086E,"Estimate!!Total!!Female!!Other!!With earnings!!$25,000 to $29,999",int,B20005B,0,"B20005B_086EA,B20005B_086M,B20005B_086MA",NA,NA
B23009_017E,"Estimate!!Total!!With own children under 18 years!!Other family!!Male householder, no wife present!!3 or more workers",int,B23009,0,"B23009_017EA,B23009_017M,B23009_017MA",NA,NA
B11001G_006E,"Estimate!!Total!!Family households!!Other family!!Female householder, no husband present",int,B11001G,0,"B11001G_006EA,B11001G_006M,B11001G_006MA",NA,NA
B25118_014E,Estimate!!Total!!Renter occupied,int,B25118,0,"B25118_014EA,B25118_014M,B25118_014MA",NA,NA
B20005I_093E,"Estimate!!Total!!Female!!Other!!With earnings!!$65,000 to $74,999",int,B20005I,0,"B20005I_093EA,B20005I_093M,B20005I_093MA",NA,NA
B19216_009E,Estimate!!Aggregate nonfamily household income in the past 12 months (in 2010 inflation-adjusted dollars)!!Female householder (dollars),int,B19216,0,"B19216_009EA,B19216_009M,B19216_009MA",NA,NA
B01001H_023E,Estimate!!Total!!Female!!20 to 24 years,int,B01001H,0,"B01001H_023EA,B01001H_023M,B01001H_023MA",NA,NA
B07008_004E,Estimate!!Total!!Divorced,int,B07008,0,"B07008_004EA,B07008_004M,B07008_004MA",NA,NA
B25011_013E,"Estimate!!Total!!Owner occupied!!Family households!!Other family!!Female householder, no husband present",int,B25011,0,"B25011_013EA,B25011_013M,B25011_013MA",NA,NA
B20005B_085E,"Estimate!!Total!!Female!!Other!!With earnings!!$22,500 to $24,999",int,B20005B,0,"B20005B_085EA,B20005B_085M,B20005B_085MA",NA,NA
B19037F_018E,"Estimate!!Total!!Householder under 25 years!!$200,000 or more",int,B19037F,0,"B19037F_018EA,B19037F_018M,B19037F_018MA",NA,NA
B23009_014E,"Estimate!!Total!!With own children under 18 years!!Other family!!Male householder, no wife present!!No workers",int,B23009,0,"B23009_014EA,B23009_014M,B23009_014MA",NA,NA
B20005I_090E,"Estimate!!Total!!Female!!Other!!With earnings!!$45,000 to $49,999",int,B20005I,0,"B20005I_090EA,B20005I_090M,B20005I_090MA",NA,NA
B11001G_009E,Estimate!!Total!!Nonfamily households!!Householder not living alone,int,B11001G,0,"B11001G_009EA,B11001G_009M,B11001G_009MA",NA,NA
B07008_008E,Estimate!!Total!!Same house 1 year ago!!Never married,int,B07008,0,"B07008_008EA,B07008_008M,B07008_008MA",NA,NA
B19216_005E,Estimate!!Aggregate nonfamily household income in the past 12 months (in 2010 inflation-adjusted dollars)!!Male householder (dollars)!!Living alone (dollars)!!Householder 65 years and over (dollars),int,B19216,0,"B19216_005EA,B19216_005M,B19216_005MA",NA,NA
B25118_017E,"Estimate!!Total!!Renter occupied!!$10,000 to $14,999",int,B25118,0,"B25118_017EA,B25118_017M,B25118_017MA",NA,NA
B20005B_088E,"Estimate!!Total!!Female!!Other!!With earnings!!$35,000 to $39,999",int,B20005B,0,"B20005B_088EA,B20005B_088M,B20005B_088MA",NA,NA
B01001H_026E,Estimate!!Total!!Female!!35 to 44 years,int,B01001H,0,"B01001H_026EA,B01001H_026M,B01001H_026MA",NA,NA
B25011_012E,"Estimate!!Total!!Owner occupied!!Family households!!Other family!!Male householder, no wife present!!Householder 65 years and over",int,B25011,0,"B25011_012EA,B25011_012M,B25011_012MA",NA,NA
B11001G_008E,Estimate!!Total!!Nonfamily households!!Householder living alone,int,B11001G,0,"B11001G_008EA,B11001G_008M,B11001G_008MA",NA,NA
B20005I_091E,"Estimate!!Total!!Female!!Other!!With earnings!!$50,000 to $54,999",int,B20005I,0,"B20005I_091EA,B20005I_091M,B20005I_091MA",NA,NA
B23009_015E,"Estimate!!Total!!With own children under 18 years!!Other family!!Male householder, no wife present!!1 worker",int,B23009,0,"B23009_015EA,B23009_015M,B23009_015MA",NA,NA
B19037F_019E,Estimate!!Total!!Householder 25 to 44 years,int,B19037F,0,"B19037F_019EA,B19037F_019M,B19037F_019MA",NA,NA
B07008_007E,Estimate!!Total!!Same house 1 year ago,int,B07008,0,"B07008_007EA,B07008_007M,B07008_007MA",NA,NA
